"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"year[27,13]",-0.00843966334028035,0.795311893755503,-1.57082592523167,-0.539104664700912,-0.00591718590542599,0.526700302591537,1.56462827175079,1.00036213103763,7014,1,0.502775
"year[28,13]",0.119647932035723,0.77982772336693,-1.41948444472063,-0.407093643759663,0.121381614747147,0.651026649887265,1.64515252199895,1.00007947517186,25573,1,0.5623
"year[29,13]",-0.158955965554056,0.765953210407598,-1.67946527009841,-0.670861037142776,-0.151426081249414,0.364162720291628,1.3118616888123,0.999997179133335,40000,1,0.578675
"year[30,13]",0.0519333718997209,0.847366557600156,-1.61254896110973,-0.523945628806742,0.0553640730178332,0.628292228362277,1.70444785635913,1.00017234400125,12388,1,0.526325
"year[31,13]",-0.392497729594892,0.578256527345321,-1.53203196153648,-0.778162455128347,-0.391179154903068,-0.0023421264063987,0.732638133241228,1.00011978745891,18843,1,0.751375
"year[32,13]",-0.123612856274135,0.817427904385402,-1.73142727415439,-0.670194844728263,-0.118684340948289,0.430857313048528,1.46344972719807,1.00013220320881,15912,1,0.558675
"year[33,13]",0.0749607983759824,0.725704266899594,-1.36493507689528,-0.406737946856033,0.0846938731309279,0.566289614590395,1.48181550651219,1.00011077792197,18959,1,0.54605
"year[34,13]",0.280056798177037,0.783289111890296,-1.27654069471501,-0.248603614778644,0.287139677043654,0.819767821043953,1.77745910285326,1.00026339738883,8793,1,0.641125
"year[35,13]",-0.0689143076097687,0.827878314105976,-1.70679069974582,-0.621943288785646,-0.0676611233668819,0.487492056169758,1.54264821603902,1.00006981677375,40000,1,0.532575
"year[36,13]",0.291219633718486,0.600950124247459,-0.899727007959281,-0.110548388482361,0.298372431224556,0.699010928198848,1.44515947373154,1.0001002343534,20876,1,0.68955
"year[37,13]",-0.0825104011116501,0.833203330050003,-1.7325606677057,-0.638455876130087,-0.0768188053299898,0.476353843140269,1.53615792898492,1.00009827435531,29379,1,0.5365
"year[38,13]",-0.0578052779270731,0.785005736185961,-1.62583512545795,-0.582437426954798,-0.0494880300868172,0.472302663375401,1.46608010709634,0.999985936676888,40000,1,0.52585
"year[39,13]",-0.160867833871348,0.809475184286606,-1.77785627499698,-0.700879352481675,-0.149969740623901,0.389073562245875,1.39146451821783,1.00055077385929,4461,1,0.574175
"year[40,13]",-0.546040715035952,0.786997078931075,-2.09892890495599,-1.07347128000632,-0.543111706959813,-0.0139129232879756,0.978635085866474,1.00012561134386,27135,1,0.7557
"year[41,13]",-0.319771356754448,0.836144650107231,-1.97847562133262,-0.873968309196219,-0.316100512510904,0.23128390187469,1.32226010636964,1.00190686120559,1302,1,0.6523
"year[42,13]",0.39374522070991,0.750650067435733,-1.08035323740776,-0.117815855476514,0.403574506821995,0.904159982494891,1.85668799563987,1.00041657454421,6438,1,0.698625
"year[43,13]",0.312191389443592,0.613253164622734,-0.907844930439492,-0.0947215111007665,0.315243514861245,0.723647042398707,1.50941090873942,1.00033424623912,7502,1,0.698525
"year[44,13]",-0.642366306058746,0.662830784813406,-1.95495447794745,-1.08575397054251,-0.636729468978545,-0.194787377880508,0.645280768032795,1.00006259504527,24989,1,0.83325
"year[45,13]",-0.896279386298778,0.697203266184291,-2.26388768074647,-1.36585112060921,-0.896483161282146,-0.429088332206116,0.47201797840187,1.00015316270911,15328,1,0.901875
"year[46,13]",-0.0897459256901537,0.823640355194269,-1.72000174253235,-0.642190454204269,-0.0810608869577591,0.461092694418562,1.51772792626493,1.00005654886731,35960,1,0.540125
"year[47,13]",1.11618645661122,0.716000553592646,-0.399707548422899,0.663594929939219,1.15526853668595,1.60969291200936,2.42584772682231,1.00014440878986,15312,1,0.93325
"year[48,13]",-0.565995105117421,0.542449066654547,-1.62667823572666,-0.930402862787682,-0.56843968130946,-0.197841039829743,0.500678951170663,1.00006412028776,40000,1,0.85125
"year[49,13]",-0.0735758640140865,0.825490108157721,-1.71784116163989,-0.62020779133765,-0.0690304022921034,0.484419447902536,1.53683503234983,1.00032199638133,8012,1,0.533475
"year[50,13]",-0.051127810441657,0.623319774048161,-1.27634697312705,-0.471309220325942,-0.0488619111014728,0.373787590446105,1.15677092584104,1.00038384004814,6955,1,0.531925
"year[51,13]",-0.752320436654197,0.662427073790884,-2.04307342548549,-1.1967851907961,-0.750240344806597,-0.311631014717707,0.549471418047696,1.00014578590588,13201,1,0.871725
"year[52,13]",0.0792872642724483,0.826225126554679,-1.52518826529549,-0.482022880946552,0.0756939204249014,0.635816879404416,1.71217139444336,1.00044502243045,5873,1,0.537925
"year[53,13]",-0.283657484336599,0.731140476825395,-1.75357266811045,-0.766579365823053,-0.271097982043152,0.207218705898073,1.11985219291293,1.00022771437613,12643,1,0.649175
"year[54,13]",0.54052962083484,0.581150008729575,-0.617828150786032,0.155344916116472,0.546496127867195,0.936399155764154,1.66541341138803,1.00007202036936,26481,1,0.8248
"year[55,13]",-0.389089074095346,0.801947509934172,-1.98771415479489,-0.927522103890912,-0.384289870561543,0.160535245393811,1.14899173767455,1.00010017141269,23028,1,0.6825
"year[56,13]",-0.22571032821188,0.813192387346509,-1.86189035343553,-0.766705633283114,-0.216250456922315,0.32367882054934,1.35254098999026,1.00028467466817,12259,1,0.60735
"year[57,13]",0.343175173552079,0.832011640590245,-1.30954559043343,-0.217630614774273,0.351184393417131,0.910870074153738,1.93893078955898,1.00027145829984,9820,1,0.661325
"year[58,13]",0.0277366220753176,0.804906716629198,-1.55646232255518,-0.512599265733805,0.0308207000812316,0.572317766307277,1.58820788152058,1.00006957430558,31230,1,0.515775
"year[59,13]",0.049190293565132,0.783427510742109,-1.4978014208933,-0.475873589741047,0.0558711967982848,0.572238148975158,1.57498247495051,1.00007371657534,21292,1,0.528075
"year[60,13]",-0.203371162722605,0.664175198161943,-1.50085532647263,-0.654151970571385,-0.206827873046815,0.245952253942741,1.11489712639333,1.00055171870471,5094,1,0.620225
"year[61,13]",0.0521101451713376,0.8096328220603,-1.55479423954004,-0.486928319401637,0.0546521711436539,0.602393187896275,1.62848846056552,1.00081636065978,2953,1,0.5266
"year[62,13]",-0.1689924448448,0.819218706004952,-1.78413342661513,-0.712411795146362,-0.164263912380925,0.382183845211764,1.43926994728753,1.00055306084716,5089,1,0.5784
"year[63,13]",-0.0978202436064025,0.820661686640062,-1.71192991474004,-0.649174660282317,-0.0948038090720743,0.452155142863447,1.50356840402108,1.00017439011177,24061,1,0.54695
"year[64,13]",-0.0666786198521498,0.833927343827244,-1.71301733414595,-0.623030574222468,-0.0620195607017656,0.496269756017324,1.55248489369688,1.00013761856969,14838,1,0.529225
"year[65,13]",0.565309957176198,0.458528123964004,-0.31625061934283,0.256356253236224,0.557591410367239,0.870165582282465,1.48657483317067,0.999973482599193,40000,1,0.893925
"year[66,13]",-0.140694902890868,0.833287563426137,-1.79856455068299,-0.697360488924676,-0.128010886618834,0.434121096189699,1.44872402473247,1.00027518950635,14773,1,0.561825
"year[67,13]",-0.176268156997315,0.814934965370405,-1.79971976476873,-0.71936509398104,-0.171456235781903,0.375772316623123,1.38923863618602,1.00008438880859,25196,1,0.584175
"year[68,13]",0.0359785114588442,0.495787866128367,-0.932422952367284,-0.296040447977116,0.0336906709827025,0.366398312338586,1.01876377404369,0.999966241879176,40000,1,0.5263
"year[69,13]",-0.0812749209164094,0.815440172664442,-1.68173552269241,-0.628526085478166,-0.0794518315399605,0.468875308396935,1.50370807138507,1.00044598393132,6620,1,0.539375
"year[70,13]",-0.346812269232251,0.657448545093302,-1.65525310710991,-0.787248506571287,-0.339377996838375,0.103049588919495,0.924650262064497,1.00010227739649,26019,1,0.69715
"year[71,13]",0.143674634194838,0.789182707869986,-1.40780577463982,-0.390876065326191,0.147846440916828,0.678424708273979,1.67759955582981,1.00012179740459,16840,1,0.57365
"year[72,13]",-0.087910277496043,0.813103617966899,-1.70191837964212,-0.628975516023632,-0.0862478494907373,0.46363447795567,1.49020724800365,1.00015118522947,13405,1,0.542225
"year[73,13]",-0.114317161999137,0.81876021004419,-1.72315450788187,-0.662713199716997,-0.111844531718158,0.433245490564577,1.48704959426134,1.0000474913813,35686,1,0.5519
"year[74,13]",-0.1732789338182,0.831492051540477,-1.80798720828769,-0.730380272792213,-0.170899602689803,0.391491638974679,1.43428419624142,1.00022046439007,9581,1,0.5814
"year[75,13]",0.126598918098802,0.783839594613404,-1.41370635291312,-0.401173129262407,0.129128886013022,0.656040732121076,1.65423228975082,1.00020503420087,19060,1,0.565175
"year[76,13]",0.346852753976334,0.547240835893936,-0.736940379680964,-0.0177563448329304,0.351520702968572,0.720516951606486,1.39994925022161,1.00005678227271,27551,1,0.739875
"year[77,13]",-0.136445043897523,0.827704577674853,-1.78211050434261,-0.688455572583103,-0.128313596614287,0.425002078034415,1.46913768171276,1.00029274932806,14284,1,0.563075
"year[78,13]",-0.0842000506454338,0.832834569537318,-1.73096914143534,-0.641252395027601,-0.0821964723674963,0.469478458300043,1.5416850832207,1.00046669810043,4964,1,0.53915
"year[79,13]",0.0676647737861069,0.83730935674382,-1.55474063602949,-0.494060135389593,0.0641780456580176,0.628229491072813,1.70166824215658,1.0001201591706,17323,1,0.5306
"year[80,13]",-0.253707840564418,0.823761903407694,-1.89906789122485,-0.805668615334613,-0.246765957880009,0.30920709746307,1.34320133627903,1.00075479210265,3242,1,0.616925
"year[81,13]",-0.179433960803429,0.64312095669013,-1.47428049950945,-0.608016934046111,-0.171118539623621,0.256182879898277,1.04892370554528,1.00038656274368,6851,1,0.6036
"year[82,13]",-0.244919982837776,0.689174228306359,-1.59715629705113,-0.710830872055588,-0.240891607692869,0.222860862355784,1.09483777484016,1.00017281158658,12921,1,0.635725
"year[83,13]",-0.347808095545823,0.780686572652586,-1.89948640776541,-0.873609713887635,-0.334288912766921,0.184549119699268,1.15377554300305,1.00006739720055,27141,1,0.6703
"year[84,13]",-0.132212907826165,0.83059078680388,-1.78906653712274,-0.685479451816899,-0.128190041066368,0.424437228302206,1.50769597024423,1.00054301536364,4889,1,0.5616
"year[85,13]",-0.355727303479705,0.814403604685988,-1.95056048855315,-0.900576850805491,-0.353458547265303,0.193106051378182,1.25119536292588,1.00041431912795,5945,1,0.669375
"year[86,13]",0.785738847924984,0.482480454874904,-0.136326059857868,0.461085868074026,0.775413073922055,1.10235167665987,1.76386190726608,1.00015946029853,13295,1,0.9518
"year[87,13]",-0.150408103994084,0.769925557344073,-1.67062361527625,-0.668713959622931,-0.145779534955739,0.369185436110822,1.34790609290015,1.00014598150781,21425,1,0.573725
"year[88,13]",-0.203590739963877,0.743918950767965,-1.67734348731317,-0.704208721711162,-0.191118121720085,0.302395784497313,1.23225148321884,1.00026113539145,8481,1,0.601725
"year[89,13]",0.13521289678857,0.777894007007412,-1.4259898681534,-0.378679858938746,0.141862365549946,0.665505715746801,1.6284754778989,1.00010247598868,40000,1,0.57215
"year[90,13]",-0.162933907241372,0.812675890297578,-1.77268151939708,-0.702767395020922,-0.154023405864662,0.3813079731048,1.42137535336856,1.00055688537382,4164,1,0.576925
"year[91,13]",-0.29353365097595,0.552858944980887,-1.37081932908426,-0.667230417994214,-0.29895975455711,0.0793635383531627,0.791362892382174,1.00015486597933,18097,1,0.702525
"year[92,13]",-0.108334694096659,0.833242377009297,-1.75738248931611,-0.6671648261751,-0.106931867478804,0.451113781512858,1.52629172284812,1.00016730305596,12853,1,0.551775
"year[93,13]",-0.136486171580742,0.739750882020345,-1.61179807990434,-0.629664055072508,-0.127441072196219,0.362162757162998,1.3097361303271,1.00014891589981,26838,1,0.568525
"year[94,13]",-0.0718577356843051,0.779693951983074,-1.60517605504443,-0.597299958060714,-0.0722649104687871,0.458775424501996,1.44235511249408,1.00006234261306,22872,1,0.538425
"year[95,13]",0.183446075587112,0.734761919342233,-1.29541157512145,-0.305223628776402,0.18864482801289,0.682403704599207,1.59805615401593,1.00025088981734,10893,1,0.60455
"year[96,13]",-0.128646011535689,0.832600667909494,-1.78899201842658,-0.685196169493435,-0.115604416158663,0.440486097690777,1.46301094287307,1.00036687708397,6915,1,0.55655
"year[97,13]",-0.098578238758356,0.820284446414646,-1.73137337075544,-0.643603376294763,-0.0914598189370162,0.452007207421873,1.48499552656884,1.00013121887125,17264,1,0.546475
"year[98,13]",0.142251819194993,0.827191300418579,-1.50523740529786,-0.412537200276843,0.14762867696827,0.701877073054069,1.75751936935544,1.00071180719673,3387,1,0.571525
"year[99,13]",0.875217478773227,0.716227444375763,-0.577847563608648,0.397497757392772,0.889323412013615,1.36362837250965,2.24147773866503,1.00037060439994,6304,1,0.889175
"year[100,13]",-0.145718125320323,0.825022669345388,-1.78169041975608,-0.697821649044701,-0.139623678542536,0.411318512998985,1.46977425369199,1.00035109722862,7376,1,0.56825
"year[101,13]",0.107756331667311,0.825682540662206,-1.49750225381958,-0.447285807514853,0.0988357433117394,0.658326974809935,1.74542959235138,1.00038560607387,9742,1,0.549325
"year[102,13]",-0.0694258983683075,0.82633657019777,-1.7059922335604,-0.624725579802283,-0.0624169959202347,0.492851097139325,1.54612427075115,1.00028886602182,10476,1,0.530925
"year[103,13]",0.242868089022599,0.807512635034135,-1.3551805900124,-0.297752771507143,0.252318787656197,0.795092121714812,1.8043782214456,1.00087071359763,2958,1,0.62205
"year[104,13]",-0.0132717156018267,0.804756389887352,-1.61193228002011,-0.547712103597779,-0.00593347314331766,0.530999283830825,1.55256866334664,1.00040382398975,6478,1,0.502675
